# ts arm pink_status x y z qx qy qz qw base_x base_y base_yaw j1 j2 j3 j4 j5 j6 j7 pos_err ori_err iters
1776409341.019133 jaka_arm_left success 0.186093 0.298311 -0.410390 0.590932 0.342347 0.364701 0.632922 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 2.969011e-04 1.246092e-04 4
1776409341.027394 jaka_arm_left success 0.186114 0.298316 -0.410396 0.590842 0.342360 0.364545 0.633089 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 3.030032e-04 5.860339e-04 1
1776409341.035721 jaka_arm_left success 0.186143 0.298324 -0.410412 0.590815 0.342278 0.364421 0.633230 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 3.212892e-04 9.745514e-04 1
1776409341.044033 jaka_arm_left success 0.186164 0.298406 -0.410424 0.591150 0.342173 0.364422 0.632973 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 3.753227e-04 8.142696e-04 1
1776409341.052383 jaka_arm_left success 0.186192 0.298421 -0.410442 0.591357 0.342078 0.364257 0.632927 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 4.023594e-04 1.338018e-03 1
1776409341.060760 jaka_arm_left success 0.186263 0.298387 -0.410460 0.591398 0.341951 0.364159 0.633013 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 4.166845e-04 1.657602e-03 1
1776409341.069067 jaka_arm_left success 0.186281 0.298327 -0.410529 0.591490 0.341871 0.363762 0.633199 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 4.580756e-04 2.471218e-03 1
1776409341.077378 jaka_arm_left success 0.186338 0.298309 -0.410557 0.591813 0.341789 0.363679 0.632989 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 4.998021e-04 2.921031e-03 1
1776409341.085648 jaka_arm_left success 0.186434 0.298324 -0.410575 0.592134 0.341529 0.364011 0.632638 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 5.656783e-04 3.241765e-03 1
1776409341.094162 jaka_arm_left success 0.186521 0.298180 -0.410623 0.592020 0.341654 0.363917 0.632731 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 6.390249e-04 3.020561e-03 1
1776409341.102440 jaka_arm_left success 0.186565 0.298002 -0.410693 0.591899 0.342064 0.363817 0.632682 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 7.444167e-04 2.683651e-03 1
1776409341.110734 jaka_arm_left success 0.186620 0.297848 -0.410759 0.591818 0.342359 0.363571 0.632738 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 8.751383e-04 2.854901e-03 1
1776409341.119176 jaka_arm_left success 0.186577 0.297900 -0.410784 0.592937 0.342470 0.363742 0.631531 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 8.514896e-04 5.155209e-03 1
1776409341.127403 jaka_arm_left success 0.186626 0.297892 -0.410815 0.593405 0.342271 0.363890 0.631114 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 9.046901e-04 6.243533e-03 1
1776409341.135756 jaka_arm_left success 0.186634 0.297837 -0.410867 0.593643 0.342455 0.363864 0.630806 +0.000595 -0.002734 -0.006198 -1.024693 +1.320794 +1.036277 -1.097933 +0.717408 -1.476560 +0.757768 9.678346e-04 6.980941e-03 1
1776409341.144072 jaka_arm_left success 0.186714 0.297876 -0.410917 0.594064 0.342178 0.364127 0.630408 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 8.030468e-06 4.098246e-05 2
1776409341.152484 jaka_arm_left success 0.186775 0.297857 -0.410953 0.594097 0.342233 0.364097 0.630364 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 7.852859e-05 1.854030e-04 1
1776409341.160834 jaka_arm_left success 0.186837 0.297848 -0.411002 0.594164 0.342100 0.363842 0.630520 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 1.572312e-04 6.987953e-04 1
1776409341.169182 jaka_arm_left success 0.186875 0.297846 -0.411037 0.594337 0.342031 0.363548 0.630563 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 2.081377e-04 1.384604e-03 1
1776409341.177397 jaka_arm_left success 0.186934 0.297872 -0.411060 0.594436 0.341824 0.363543 0.630586 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 2.666202e-04 1.623883e-03 1
1776409341.185744 jaka_arm_left success 0.186901 0.297848 -0.411100 0.594220 0.342393 0.363267 0.630640 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 2.686293e-04 1.899832e-03 1
1776409341.194162 jaka_arm_left success 0.186912 0.297857 -0.411139 0.594263 0.342371 0.363163 0.630671 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 3.036350e-04 2.114655e-03 1
1776409341.202411 jaka_arm_left success 0.186965 0.297866 -0.411167 0.594255 0.342155 0.362857 0.630972 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 3.595655e-04 2.845263e-03 1
1776409341.210680 jaka_arm_left success 0.186983 0.297866 -0.411182 0.594233 0.342170 0.362739 0.631052 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 3.828678e-04 3.118513e-03 1
1776409341.219249 jaka_arm_left success 0.186991 0.297868 -0.411202 0.594223 0.342165 0.362743 0.631062 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 4.026989e-04 3.117619e-03 1
1776409341.227478 jaka_arm_left success 0.186994 0.297897 -0.411203 0.594351 0.342143 0.362533 0.631074 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 4.056132e-04 3.542662e-03 1
1776409341.235870 jaka_arm_left success 0.187018 0.297926 -0.411213 0.594433 0.342032 0.362301 0.631191 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 4.316210e-04 4.090946e-03 1
1776409341.244147 jaka_arm_left success 0.187069 0.297961 -0.411224 0.594443 0.341887 0.361959 0.631456 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 4.807642e-04 4.948073e-03 1
1776409341.252497 jaka_arm_left success 0.187087 0.297945 -0.411245 0.594300 0.342073 0.362039 0.631444 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 5.055252e-04 4.729389e-03 1
1776409341.260761 jaka_arm_left success 0.187090 0.297992 -0.411270 0.594379 0.341959 0.361820 0.631556 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 5.323458e-04 5.249099e-03 1
1776409341.269143 jaka_arm_left success 0.187099 0.298015 -0.411296 0.594317 0.342013 0.361794 0.631601 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 5.614800e-04 5.314168e-03 1
1776409341.277372 jaka_arm_left success 0.187123 0.298015 -0.411341 0.594136 0.342026 0.361866 0.631723 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 6.091447e-04 5.280371e-03 1
1776409341.285783 jaka_arm_left success 0.187149 0.298038 -0.411372 0.594035 0.342029 0.361698 0.631912 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 6.537444e-04 5.759992e-03 1
1776409341.294159 jaka_arm_left success 0.187166 0.298063 -0.411409 0.593974 0.341989 0.361551 0.632076 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 6.974801e-04 6.189692e-03 1
1776409341.302485 jaka_arm_left success 0.187186 0.298101 -0.411431 0.594044 0.341959 0.361089 0.632290 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 7.366733e-04 7.198909e-03 1
1776409341.310693 jaka_arm_left success 0.187259 0.298051 -0.411466 0.593693 0.341988 0.360790 0.632774 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 7.969704e-04 8.260711e-03 1
1776409341.319099 jaka_arm_left success 0.187273 0.298179 -0.411477 0.593997 0.342067 0.360896 0.632386 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 8.502490e-04 7.619527e-03 1
1776409341.327475 jaka_arm_left success 0.187288 0.298238 -0.411493 0.594144 0.342073 0.360862 0.632264 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 8.927396e-04 7.554712e-03 1
1776409341.335733 jaka_arm_left success 0.187296 0.298224 -0.411514 0.594078 0.342315 0.360611 0.632338 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 9.062778e-04 8.065866e-03 1
1776409341.344037 jaka_arm_left success 0.187313 0.298218 -0.411548 0.593981 0.342456 0.360483 0.632426 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 9.378400e-04 8.390595e-03 1
1776409341.352571 jaka_arm_left success 0.187334 0.298237 -0.411572 0.594007 0.342490 0.360447 0.632403 +0.000595 -0.002734 -0.006198 -1.022699 +1.320233 +1.036770 -1.105568 +0.722230 -1.467919 +0.756651 9.744306e-04 8.435592e-03 1
1776409341.360857 jaka_arm_left success 0.187359 0.298239 -0.411609 0.593992 0.342565 0.360405 0.632401 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 1.567396e-05 4.328997e-05 2
1776409341.369198 jaka_arm_left success 0.187409 0.298226 -0.411646 0.593920 0.342551 0.360389 0.632485 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 7.358478e-05 2.670864e-04 1
1776409341.377368 jaka_arm_left success 0.187433 0.298222 -0.411677 0.593892 0.342669 0.360425 0.632427 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 1.114953e-04 3.076587e-04 1
1776409341.385826 jaka_arm_left success 0.187466 0.298238 -0.411697 0.593987 0.342750 0.360370 0.632326 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 1.457480e-04 3.810202e-04 1
1776409341.394038 jaka_arm_left success 0.187469 0.298314 -0.411713 0.594342 0.342861 0.360520 0.631846 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 1.694974e-04 1.414752e-03 1
1776409341.402458 jaka_arm_left success 0.187509 0.298282 -0.411744 0.594252 0.343003 0.360475 0.631879 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 2.104355e-04 1.423768e-03 1
1776409341.410674 jaka_arm_left success 0.187521 0.298438 -0.411736 0.595140 0.342846 0.360587 0.631065 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 2.816490e-04 3.544169e-03 1
1776409341.419151 jaka_arm_left success 0.187526 0.298579 -0.411740 0.595764 0.342820 0.360689 0.630431 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.926712e-04 5.313055e-03 1
1776409341.427455 jaka_arm_left success 0.187558 0.298575 -0.411755 0.595836 0.342952 0.360552 0.630370 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.096796e-04 5.507079e-03 1
1776409341.435823 jaka_arm_left success 0.187584 0.298566 -0.411777 0.595825 0.343059 0.360414 0.630400 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.248421e-04 5.474787e-03 1
1776409341.444108 jaka_arm_left success 0.187537 0.298551 -0.411831 0.595519 0.343820 0.360267 0.630359 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.170730e-04 5.647796e-03 1
1776409341.452517 jaka_arm_left success 0.187549 0.298580 -0.411845 0.595612 0.343884 0.360025 0.630374 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.507448e-04 5.829041e-03 1
1776409341.460775 jaka_arm_left success 0.187569 0.298609 -0.411859 0.595647 0.343908 0.359846 0.630431 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.879456e-04 5.870123e-03 1
1776409341.469118 jaka_arm_left success 0.187587 0.298633 -0.411868 0.595620 0.343932 0.359611 0.630578 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 5.181187e-04 5.781810e-03 1
1776409341.477383 jaka_arm_left success 0.187693 0.298568 -0.411925 0.594983 0.343791 0.359081 0.631557 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 5.629670e-04 4.420802e-03 1
1776409341.485802 jaka_arm_left success 0.187723 0.298644 -0.411937 0.595143 0.343610 0.358758 0.631688 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 6.321446e-04 4.723637e-03 1
1776409341.494102 jaka_arm_left success 0.187710 0.298637 -0.411961 0.594975 0.343706 0.358560 0.631907 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 6.336179e-04 4.844286e-03 1
1776409341.502437 jaka_arm_left success 0.187732 0.298555 -0.411971 0.594387 0.343904 0.358166 0.632575 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 6.070488e-04 5.282552e-03 1
1776409341.510686 jaka_arm_left success 0.187713 0.298564 -0.411968 0.594424 0.343788 0.357874 0.632769 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 5.982587e-04 5.732834e-03 1
1776409341.519135 jaka_arm_left success 0.187704 0.298593 -0.411961 0.594428 0.343755 0.357821 0.632813 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 6.044767e-04 5.812991e-03 1
1776409341.527503 jaka_arm_left success 0.187673 0.298589 -0.411951 0.594329 0.343854 0.357943 0.632783 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 5.788082e-04 5.648469e-03 1
1776409341.535741 jaka_arm_left success 0.187669 0.298583 -0.411951 0.594171 0.343753 0.357997 0.632956 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 5.731528e-04 5.497056e-03 1
1776409341.544076 jaka_arm_left success 0.187631 0.298464 -0.411944 0.593458 0.344109 0.357953 0.633456 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.867557e-04 6.269194e-03 1
1776409341.552496 jaka_arm_left success 0.187609 0.298371 -0.411932 0.593058 0.344112 0.357842 0.633891 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.320158e-04 6.959768e-03 1
1776409341.560868 jaka_arm_left success 0.187582 0.298350 -0.411915 0.592891 0.344156 0.357902 0.633990 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.978378e-04 7.097721e-03 1
1776409341.569121 jaka_arm_left success 0.187556 0.298348 -0.411900 0.592803 0.344175 0.357891 0.634068 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.710427e-04 7.258148e-03 1
1776409341.577364 jaka_arm_left success 0.187529 0.298351 -0.411892 0.592730 0.344176 0.357875 0.634145 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.514281e-04 7.402672e-03 1
1776409341.585815 jaka_arm_left success 0.187506 0.298354 -0.411876 0.592674 0.344223 0.357940 0.634135 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.281278e-04 7.386056e-03 1
1776409341.594195 jaka_arm_left success 0.187484 0.298359 -0.411861 0.592655 0.344265 0.357895 0.634155 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.075937e-04 7.516420e-03 1
1776409341.602469 jaka_arm_left success 0.187449 0.298412 -0.411827 0.592862 0.344275 0.357670 0.634084 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 2.907253e-04 7.636072e-03 1
1776409341.610692 jaka_arm_left success 0.187432 0.298420 -0.411821 0.592835 0.344302 0.357680 0.634088 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 2.856754e-04 7.665862e-03 1
1776409341.619077 jaka_arm_left success 0.187430 0.298435 -0.411830 0.592831 0.344186 0.357600 0.634200 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.009575e-04 7.784584e-03 1
1776409341.627479 jaka_arm_left success 0.187420 0.298422 -0.411839 0.592718 0.344221 0.357591 0.634291 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 2.980275e-04 7.982745e-03 1
1776409341.635794 jaka_arm_left success 0.187408 0.298407 -0.411848 0.592680 0.344242 0.357416 0.634414 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 2.948462e-04 8.390507e-03 1
1776409341.644008 jaka_arm_left success 0.187398 0.298397 -0.411855 0.592688 0.344320 0.357377 0.634386 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 2.941284e-04 8.477595e-03 1
1776409341.652412 jaka_arm_left success 0.187427 0.298376 -0.411881 0.592704 0.344162 0.357045 0.634644 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.130153e-04 9.081851e-03 1
1776409341.660757 jaka_arm_left success 0.187449 0.298362 -0.411899 0.592803 0.344088 0.356792 0.634734 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.296679e-04 9.449417e-03 1
1776409341.669136 jaka_arm_left success 0.187457 0.298309 -0.411914 0.592861 0.344191 0.356535 0.634769 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.325573e-04 9.919572e-03 1
1776409341.677442 jaka_arm_left success 0.187487 0.298264 -0.411927 0.593030 0.344132 0.356296 0.634778 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.503943e-04 1.019911e-02 1
1776409341.685816 jaka_arm_left success 0.187538 0.298179 -0.411956 0.592995 0.344133 0.356397 0.634752 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.046061e-04 1.002676e-02 1
1776409341.694074 jaka_arm_left success 0.187492 0.298185 -0.411974 0.593817 0.343935 0.356065 0.634277 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.016651e-04 9.863683e-03 1
1776409341.702411 jaka_arm_left success 0.187461 0.298265 -0.411980 0.594706 0.343676 0.356375 0.633410 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.923531e-04 8.721978e-03 1
1776409341.710648 jaka_arm_left success 0.187531 0.298339 -0.411969 0.595597 0.342817 0.356658 0.632879 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.154116e-04 8.221620e-03 1
1776409341.719086 jaka_arm_left success 0.187509 0.298267 -0.411962 0.595804 0.342903 0.356900 0.632501 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 3.912202e-04 7.915528e-03 1
1776409341.727465 jaka_arm_left success 0.187487 0.298131 -0.411964 0.595770 0.342953 0.356764 0.632583 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.036129e-04 8.142796e-03 1
1776409341.735755 jaka_arm_left success 0.187453 0.298051 -0.411990 0.595779 0.342819 0.356848 0.632599 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.478481e-04 7.981479e-03 1
1776409341.744058 jaka_arm_left success 0.187429 0.298012 -0.411997 0.595977 0.342691 0.356849 0.632482 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 4.682426e-04 8.143285e-03 1
1776409341.752595 jaka_arm_left success 0.187422 0.297803 -0.412022 0.595429 0.342702 0.356480 0.633199 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 6.188668e-04 8.516762e-03 1
1776409341.760951 jaka_arm_left success 0.187414 0.297766 -0.412022 0.595524 0.342644 0.356376 0.633200 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 6.454966e-04 8.770727e-03 1
1776409341.769167 jaka_arm_left success 0.187425 0.297671 -0.412029 0.595447 0.342618 0.356254 0.633355 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 7.249143e-04 9.005642e-03 1
1776409341.777390 jaka_arm_left success 0.187401 0.297593 -0.412049 0.595429 0.342734 0.355999 0.633453 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 7.981922e-04 9.514291e-03 1
1776409341.785820 jaka_arm_left success 0.187375 0.297623 -0.412058 0.595757 0.342739 0.356255 0.632998 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 7.777575e-04 9.103482e-03 1
1776409341.794133 jaka_arm_left success 0.187373 0.297600 -0.412075 0.595843 0.342726 0.356364 0.632863 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 8.063054e-04 8.940379e-03 1
1776409341.802460 jaka_arm_left success 0.187378 0.297584 -0.412092 0.595927 0.342690 0.356370 0.632799 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 8.293582e-04 8.985192e-03 1
1776409341.810689 jaka_arm_left success 0.187368 0.297562 -0.412119 0.595966 0.342689 0.356340 0.632780 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 8.629036e-04 9.069176e-03 1
1776409341.819178 jaka_arm_left success 0.187340 0.297548 -0.412142 0.596016 0.342780 0.356330 0.632690 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 8.880243e-04 9.123368e-03 1
1776409341.827496 jaka_arm_left success 0.187325 0.297533 -0.412163 0.596003 0.342853 0.356392 0.632627 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 9.131231e-04 9.001356e-03 1
1776409341.835800 jaka_arm_left success 0.187286 0.297524 -0.412171 0.595917 0.343028 0.356513 0.632545 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 9.272774e-04 8.731105e-03 1
1776409341.844046 jaka_arm_left success 0.187227 0.297527 -0.412172 0.595782 0.343303 0.356538 0.632509 +0.000595 -0.002734 -0.006198 -1.027248 +1.314446 +1.040476 -1.097863 +0.722417 -1.471547 +0.750984 9.318853e-04 8.644294e-03 1
1776409341.852594 jaka_arm_left success 0.187169 0.297450 -0.412182 0.595293 0.343571 0.356386 0.632910 +0.000595 -0.002734 -0.006198 -1.025699 +1.311980 +1.043703 -1.101098 +0.724841 -1.468344 +0.743890 2.575975e-06 2.232657e-05 2
1776409341.860862 jaka_arm_left success 0.187122 0.297504 -0.412196 0.595116 0.343677 0.356367 0.633029 +0.000595 -0.002734 -0.006198 -1.025699 +1.311980 +1.043703 -1.101098 +0.724841 -1.468344 +0.743890 7.172130e-05 4.840168e-04 1
1776409341.869141 jaka_arm_left success 0.187030 0.297596 -0.412205 0.595033 0.343869 0.356404 0.632982 +0.000595 -0.002734 -0.006198 -1.025699 +1.311980 +1.043703 -1.101098 +0.724841 -1.468344 +0.743890 2.018091e-04 8.005786e-04 1
1776409341.877376 jaka_arm_left success 0.186978 0.297739 -0.412196 0.595102 0.343888 0.356313 0.632958 +0.000595 -0.002734 -0.006198 -1.025699 +1.311980 +1.043703 -1.101098 +0.724841 -1.468344 +0.743890 3.458597e-04 7.561162e-04 1
1776409341.885769 jaka_arm_left success 0.186940 0.297835 -0.412208 0.594847 0.343833 0.356136 0.633327 +0.000595 -0.002734 -0.006198 -1.025699 +1.311980 +1.043703 -1.101098 +0.724841 -1.468344 +0.743890 4.478581e-04 1.430097e-03 1
